user_id,shape_id,item_id,cheek_jaw,face_hw,midface,label
218,4,35,1.084848323293273,1.1348483232932731,0.534848323293273,1
187,0,48,1.4114187446552418,1.1614187446552418,0.46141874465524174,0
460,2,2,1.2501987483453942,1.3501987483453943,0.5001987483453942,1
442,3,21,1.1139218435148077,1.0639218435148077,0.4639218435148077,0
193,2,3,1.165576178420026,1.2655761784200261,0.4155761784200259,0
153,3,37,1.1991860521517193,1.1491860521517192,0.5491860521517191,1
428,2,48,1.252286425675061,1.352286425675061,0.502286425675061,1
373,3,32,1.0753167134540633,1.0253167134540633,0.4253167134540632,1
273,1,9,1.1674351337256528,1.6174351337256527,0.6674351337256526,0
102,2,43,1.2496245687376226,1.3496245687376227,0.4996245687376226,0
194,2,24,1.1445769504978422,1.2445769504978423,0.3945769504978423,1
315,3,34,1.0648610030258798,1.0148610030258798,0.4148610030258797,1
186,4,30,1.1558934364768245,1.2058934364768246,0.6058934364768245,1
221,2,46,1.2452681317023468,1.345268131702347,0.4952681317023469,1
56,1,3,1.0962366979890898,1.5462366979890898,0.5962366979890896,0
417,4,3,1.0369292389234592,1.0869292389234593,0.4869292389234592,0
86,0,13,1.4606066965949869,1.2106066965949869,0.5106066965949869,0
166,1,39,1.1496559962418142,1.5996559962418142,0.649655996241814,0
86,4,5,1.0021200135479562,1.052120013547956,0.45212001354795606,0
22,1,28,1.0929176740381346,1.5429176740381345,0.5929176740381343,0
309,0,24,1.3848597059529384,1.1348597059529384,0.43485970595293844,0
7,4,31,1.0510884348591338,1.1010884348591339,0.5010884348591339,1
12,0,7,1.477268223509898,1.227268223509898,0.527268223509898,1
129,1,47,1.152099538907689,1.6020995389076889,0.6520995389076887,0
367,4,17,1.0150224652722721,1.0650224652722722,0.46502246527227203,0
235,3,35,1.0726478049619788,1.0226478049619787,0.4226478049619786,1
189,4,19,1.0164302410947887,1.0664302410947888,0.4664302410947886,0
99,4,6,0.9582583042148732,1.0082583042148734,0.40825830421487325,0
461,1,33,1.0429748610091332,1.4929748610091331,0.5429748610091331,0
440,4,14,1.0799883191695276,1.1299883191695277,0.5299883191695276,0
420,1,29,1.134251458885153,1.584251458885153,0.6342514588851531,0
490,4,15,1.0714676824214464,1.1214676824214465,0.5214676824214464,0
480,4,49,0.9402157684670847,0.9902157684670847,0.39021576846708467,0
325,2,37,1.2546228707873037,1.3546228707873038,0.5046228707873038,0
445,1,48,1.0599260481589614,1.5099260481589614,0.5599260481589612,0
396,4,21,1.0371337182835596,1.0871337182835596,0.4871337182835595,0
361,4,36,1.0271565737069095,1.0771565737069095,0.4771565737069095,1
281,3,34,1.199743577560398,1.149743577560398,0.5497435775603978,1
33,3,38,1.0442541710613666,0.9942541710613665,0.3942541710613665,1
235,0,14,1.486682743668109,1.236682743668109,0.5366827436681089,0
114,2,32,1.1773597012080648,1.2773597012080649,0.4273597012080648,1
245,1,38,1.1667037960952165,1.6167037960952164,0.6667037960952165,0
490,4,8,0.9918488746224597,1.0418488746224597,0.4418488746224597,0
29,3,0,1.0338724179078151,0.9838724179078151,0.38387241790781507,0
201,2,40,1.301613370175077,1.401613370175077,0.5516133701750771,0
201,2,27,1.234640799967897,1.334640799967897,0.484640799967897,0
161,2,7,1.146055405512065,1.2460554055120652,0.39605540551206514,1
285,4,34,1.012241418061504,1.062241418061504,0.462241418061504,1
488,0,38,1.5024241561587608,1.2524241561587608,0.5524241561587608,0
140,2,38,1.3311102499139191,1.4311102499139192,0.581110249913919,1
24,0,1,1.4735017014325196,1.2235017014325196,0.5235017014325195,1
91,3,49,0.9585409993029494,0.9085409993029494,0.3085409993029494,0
176,2,5,1.3421008825625491,1.4421008825625492,0.5921008825625491,1
219,0,31,1.4059931505629868,1.1559931505629868,0.4559931505629867,0
340,2,8,1.2570312843423526,1.3570312843423527,0.5070312843423526,0
56,3,31,1.101066038746229,1.051066038746229,0.45106603874622886,1
175,4,3,1.0882557357894176,1.1382557357894176,0.5382557357894177,0
56,1,8,1.0852718062474682,1.5352718062474682,0.5852718062474682,0
451,0,29,1.4289670902614284,1.1789670902614284,0.4789670902614284,0
302,4,19,0.944163944009369,0.994163944009369,0.39416394400936894,0
194,4,19,1.0120702261210104,1.0620702261210104,0.46207022612101034,0
201,3,19,1.1955939252145882,1.1455939252145881,0.545593925214588,0
86,0,2,1.5648448312825878,1.3148448312825878,0.6148448312825877,1
331,1,43,1.1378991661428843,1.5878991661428843,0.6378991661428843,0
15,0,47,1.4406075043146962,1.1906075043146962,0.4906075043146963,0
303,0,28,1.4572907878625443,1.2072907878625443,0.5072907878625443,0
403,2,48,1.2624959526019925,1.3624959526019926,0.5124959526019925,1
8,3,20,1.0595485779220017,1.0095485779220017,0.40954857792200156,0
447,3,18,1.0450845700233122,0.9950845700233121,0.3950845700233121,0
476,3,43,1.1836555144366019,1.1336555144366018,0.5336555144366018,0
104,1,20,1.071260862567981,1.5212608625679809,0.5712608625679808,0
131,1,47,1.0985143682054301,1.54851436820543,0.5985143682054301,0
100,1,27,1.0812337052994436,1.5312337052994436,0.5812337052994435,0
127,4,42,1.0180073935297638,1.068007393529764,0.46800739352976384,0
8,2,35,1.2868795923566074,1.3868795923566075,0.5368795923566075,0
203,0,39,1.3461863967041732,1.0961863967041732,0.3961863967041732,0
128,4,1,1.117938122014131,1.167938122014131,0.5679381220141309,0
260,4,7,1.1464177115362302,1.1964177115362302,0.5964177115362301,0
263,4,0,0.9552542237697358,1.0052542237697357,0.40525422376973574,0
195,2,30,1.3354339812196838,1.435433981219684,0.5854339812196838,0
137,2,0,1.2605548811754939,1.360554881175494,0.510554881175494,1
262,4,4,1.125855651981388,1.1758556519813883,0.5758556519813881,0
140,1,31,1.1232648510459806,1.5732648510459806,0.6232648510459806,0
316,3,3,0.9509407326230732,0.9009407326230732,0.3009407326230732,0
475,1,4,1.162201319106585,1.612201319106585,0.6622013191065849,0
241,0,10,1.5066728640502631,1.2566728640502631,0.5566728640502632,0
39,1,35,1.1059423853121826,1.5559423853121825,0.6059423853121825,0
298,0,48,1.4343632420850616,1.1843632420850616,0.4843632420850616,0
361,3,21,1.2071225966227828,1.1571225966227827,0.5571225966227826,0
4,1,27,1.080374058677368,1.530374058677368,0.5803740586773678,0
341,0,39,1.5936919885124747,1.3436919885124747,0.6436919885124747,0
438,1,20,1.1491903521748685,1.5991903521748685,0.6491903521748685,0
89,1,18,1.0418746284453875,1.4918746284453874,0.5418746284453874,1
146,3,46,1.089893795714656,1.039893795714656,0.4398937957146559,0
114,3,5,1.1608030831260863,1.1108030831260862,0.5108030831260862,0
109,4,34,1.0724485730944604,1.1224485730944604,0.5224485730944604,1
330,4,5,1.1114509924334945,1.1614509924334946,0.5614509924334945,0
113,1,25,1.0895583639781645,1.5395583639781645,0.5895583639781644,0
496,0,20,1.3900700240476718,1.1400700240476718,0.44007002404767187,0
99,1,5,1.1173118453957034,1.5673118453957033,0.6173118453957032,0
413,3,2,1.1082326888225713,1.0582326888225713,0.45823268882257134,0
155,2,36,1.2492312624950759,1.349231262495076,0.4992312624950758,1
492,0,47,1.596838629227609,1.346838629227609,0.646838629227609,0
379,1,37,1.107581012480699,1.557581012480699,0.607581012480699,0
96,1,21,1.1082864198738156,1.5582864198738156,0.6082864198738155,0
29,3,7,1.1200882318060663,1.0700882318060663,0.47008823180606635,0
441,0,36,1.430721271630662,1.180721271630662,0.4807212716306621,0
276,3,39,1.1135390054669674,1.0635390054669673,0.4635390054669674,1
420,4,28,1.151633274236849,1.201633274236849,0.6016332742368489,0
476,1,38,1.122248358346431,1.572248358346431,0.622248358346431,0
304,1,38,1.1440659573967924,1.5940659573967924,0.6440659573967922,0
15,2,21,1.1594762583036722,1.2594762583036723,0.4094762583036722,1
342,3,23,1.101947706297561,1.0519477062975608,0.4519477062975608,0
282,4,18,0.9822534947541091,1.032253494754109,0.43225349475410896,0
263,4,39,1.0671090853596708,1.1171090853596708,0.5171090853596708,1
417,4,6,1.035515100362502,1.085515100362502,0.4855151003625021,0
34,2,12,1.3482039282944471,1.4482039282944472,0.5982039282944471,1
181,0,12,1.4377694465689919,1.1877694465689919,0.4877694465689918,0
306,2,35,1.2031496062354494,1.3031496062354495,0.45314960623544936,0
338,0,32,1.378622780196459,1.128622780196459,0.428622780196459,0
54,0,7,1.4533391916165865,1.2033391916165865,0.5033391916165865,1
260,3,29,1.1285932980283404,1.0785932980283404,0.4785932980283403,0
388,3,43,1.0789259096295372,1.0289259096295371,0.428925909629537,0
375,1,42,1.0836141282478373,1.5336141282478373,0.5836141282478372,0
351,0,15,1.382981377221162,1.132981377221162,0.4329813772211622,0
307,3,4,0.992542302663493,0.9425423026634929,0.3425423026634929,0
355,2,14,1.2459334081439517,1.3459334081439518,0.4959334081439518,0
477,1,21,1.067929766129343,1.517929766129343,0.5679297661293429,0
216,4,47,1.0017955361612985,1.0517955361612985,0.4517955361612985,0
339,0,0,1.4626169092839512,1.2126169092839512,0.5126169092839512,1
132,1,0,1.0468340083337848,1.4968340083337848,0.5468340083337847,0
392,2,47,1.2525566157294905,1.3525566157294906,0.5025566157294906,1
248,0,13,1.431699521316931,1.181699521316931,0.481699521316931,0
313,0,23,1.4271643211873029,1.1771643211873029,0.4771643211873029,0
389,4,21,0.9677269633165396,1.0177269633165396,0.4177269633165396,0
20,4,34,1.064820506046428,1.114820506046428,0.5148205060464278,1
252,1,3,1.2015643960948779,1.6515643960948778,0.7015643960948778,0
184,4,36,1.075754125433358,1.125754125433358,0.5257541254333581,1
474,2,10,1.3029023718696575,1.4029023718696576,0.5529023718696575,1
104,1,13,1.061555235286162,1.5115552352861619,0.5615552352861617,1
458,1,15,1.1332917056148761,1.583291705614876,0.6332917056148761,1
202,1,12,1.0704195276567785,1.5204195276567785,0.5704195276567784,1
169,1,27,1.1088057455377645,1.5588057455377644,0.6088057455377642,0
103,0,24,1.427354179212802,1.177354179212802,0.47735417921280193,0
444,0,23,1.4821878461825109,1.2321878461825109,0.5321878461825109,0
119,1,14,1.1297102146415245,1.5797102146415245,0.6297102146415245,1
206,1,28,1.0357258694631144,1.4857258694631144,0.5357258694631142,0
404,0,7,1.4432409122900616,1.1932409122900616,0.4932409122900615,1
90,4,48,0.9761096533687619,1.026109653368762,0.42610965336876183,0
4,0,13,1.4676827866987452,1.2176827866987452,0.5176827866987452,0
416,1,22,1.07130425299692,1.5213042529969198,0.5713042529969198,0
270,4,5,1.07894985181042,1.12894985181042,0.52894985181042,0
3,1,15,1.195153669990685,1.645153669990685,0.6951536699906851,1
378,1,5,1.120352677534533,1.570352677534533,0.6203526775345329,0
117,4,5,0.9483509843650533,0.9983509843650533,0.39835098436505323,0
312,0,16,1.4127392989410654,1.1627392989410654,0.4627392989410655,0
439,3,36,1.1192940478503555,1.0692940478503554,0.46929404785035533,1
147,2,47,1.323774183762311,1.423774183762311,0.5737741837623109,1
165,3,35,1.1248982427738603,1.0748982427738603,0.4748982427738602,1
270,2,41,1.1841555191816917,1.2841555191816918,0.4341555191816918,1
430,2,47,1.3022312499400366,1.4022312499400367,0.5522312499400366,1
129,3,32,1.1099977732163882,1.059997773216388,0.45999777321638813,1
236,2,20,1.2030169748279227,1.3030169748279228,0.4530169748279226,0
24,0,6,1.46006171274149,1.21006171274149,0.5100617127414903,1
92,1,23,1.038005129539871,1.4880051295398709,0.5380051295398708,0
123,2,8,1.2559536972339067,1.3559536972339068,0.5059536972339067,1
258,2,21,1.2269028447578807,1.3269028447578808,0.4769028447578806,0
492,4,24,1.0755155296192218,1.1255155296192219,0.5255155296192219,0
254,4,47,1.147644319692082,1.197644319692082,0.5976443196920819,0
156,2,11,1.2384301910885176,1.3384301910885177,0.48843019108851754,1
96,0,24,1.4963703985796422,1.2463703985796422,0.5463703985796422,0
52,1,46,1.0584774776623975,1.5084774776623975,0.5584774776623975,0
191,3,24,1.105458636303828,1.0554586363038279,0.4554586363038279,0
259,2,11,1.2731278398710544,1.3731278398710545,0.5231278398710543,1
280,1,13,1.172634080767388,1.622634080767388,0.672634080767388,1
347,1,41,1.0374466440770898,1.4874466440770897,0.5374466440770896,0
33,3,40,1.0938939489313817,1.0438939489313817,0.44389394893138157,0
219,3,29,1.0971171986173895,1.0471171986173895,0.4471171986173894,0
4,4,48,1.0767522714000382,1.1267522714000382,0.5267522714000382,0
476,4,47,1.020692012561931,1.070692012561931,0.470692012561931,0
262,0,36,1.379040834507087,1.129040834507087,0.42904083450708713,0
128,4,25,1.0268676094586908,1.0768676094586909,0.4768676094586907,0
276,4,11,1.031054199339333,1.081054199339333,0.48105419933933286,0
121,2,12,1.165164912592316,1.2651649125923161,0.4151649125923161,0
178,1,24,1.1395974347491613,1.5895974347491613,0.6395974347491612,0
139,4,8,1.004119505838144,1.054119505838144,0.45411950583814387,0
192,3,17,1.0986821989743256,1.0486821989743256,0.44868219897432543,0
466,2,6,1.2618615848565473,1.3618615848565474,0.5118615848565474,0
419,0,49,1.4834294930543503,1.2334294930543503,0.5334294930543505,0
347,2,31,1.2795615791169637,1.3795615791169638,0.5295615791169638,1
334,0,49,1.4371573240927558,1.1871573240927558,0.48715732409275575,0
255,0,41,1.342719090150867,1.092719090150867,0.3927190901508669,0
81,3,12,1.1550205615948905,1.1050205615948905,0.5050205615948904,0
378,0,26,1.5267970760032594,1.2767970760032594,0.5767970760032595,0
433,1,32,1.098543028686549,1.548543028686549,0.598543028686549,0
8,0,20,1.3968879785081023,1.1468879785081023,0.44688797850810236,0
253,0,45,1.363741572206699,1.113741572206699,0.41374157220669905,0
261,0,38,1.4020737851253464,1.1520737851253464,0.4520737851253464,0
476,0,35,1.4228989296940968,1.1728989296940968,0.4728989296940969,0
346,4,20,1.0998597245272352,1.1498597245272353,0.5498597245272352,0
307,2,15,1.2180162510003978,1.3180162510003979,0.46801625100039773,1
388,4,41,1.0238260317437766,1.0738260317437764,0.47382603174377647,0
476,1,7,1.0302865886194248,1.4802865886194247,0.5302865886194248,0
312,4,42,1.0332205789913773,1.0832205789913774,0.4832205789913772,0
332,2,8,1.2761186395031126,1.3761186395031126,0.5261186395031126,0
210,3,5,1.0956029255069126,1.0456029255069126,0.44560292550691266,0
359,0,7,1.4000428920562211,1.1500428920562211,0.4500428920562211,1
290,0,14,1.4625522494765077,1.2125522494765077,0.5125522494765077,0
423,1,44,0.9794336969544224,1.4294336969544224,0.47943369695442223,0
130,0,21,1.362314111764892,1.112314111764892,0.412314111764892,0
458,1,42,1.019694056406311,1.469694056406311,0.5196940564063111,0
135,3,17,1.0660153669031656,1.0160153669031655,0.41601536690316543,0
84,1,23,1.1177533261296821,1.567753326129682,0.6177533261296821,0
409,2,9,1.1963842406581253,1.2963842406581254,0.44638424065812543,0
31,0,26,1.4896579577126998,1.2396579577126998,0.5396579577127,0
487,4,33,1.020765199266159,1.070765199266159,0.47076519926615895,1
95,1,38,1.124693400684861,1.574693400684861,0.6246934006848609,0
97,1,3,1.1692200759462175,1.6192200759462174,0.6692200759462172,0
229,1,28,1.102595093597868,1.5525950935978678,0.6025950935978677,0
83,1,13,1.2124363069905808,1.6624363069905808,0.7124363069905807,1
438,1,25,1.0967709528416132,1.5467709528416131,0.5967709528416131,0
228,0,29,1.443540915241151,1.193540915241151,0.4935409152411509,0
10,4,27,1.1519111267419113,1.2019111267419114,0.6019111267419113,0
111,0,45,1.4196330702186948,1.1696330702186948,0.46963307021869477,0
301,1,8,1.0699362502547023,1.5199362502547022,0.5699362502547022,0
285,1,35,1.0243397808474024,1.4743397808474024,0.5243397808474023,0
42,1,49,1.1638444127944614,1.6138444127944613,0.6638444127944612,0
232,2,31,1.2973038915790647,1.3973038915790648,0.5473038915790648,1
290,4,21,1.0787869262133545,1.1287869262133545,0.5287869262133543,0
393,4,30,1.0039383730004527,1.0539383730004528,0.45393837300045264,1
15,3,49,1.089434112207117,1.039434112207117,0.4394341122071168,0
125,2,17,1.2143403517076,1.3143403517076,0.4643403517075998,0
86,3,40,1.1162202828046697,1.0662202828046696,0.4662202828046697,0
332,2,36,1.2854969918358923,1.3854969918358924,0.5354969918358924,1
355,4,23,1.082518281226708,1.132518281226708,0.532518281226708,0
30,3,0,1.05054805157583,1.00054805157583,0.40054805157583007,0
295,0,42,1.4897728999932476,1.2397728999932476,0.5397728999932475,0
383,2,2,1.2064250471465434,1.3064250471465435,0.45642504714654347,1
256,4,3,0.961402751543776,1.011402751543776,0.4114027515437759,0
11,0,19,1.4617500540912385,1.2117500540912385,0.5117500540912386,0
320,0,8,1.5140601637106217,1.2640601637106217,0.5640601637106217,1
366,1,43,1.1831902965404324,1.6331902965404324,0.6831902965404323,0
386,2,0,1.3462872992792319,1.446287299279232,0.596287299279232,1
346,2,11,1.315762056716987,1.415762056716987,0.5657620567169869,1
234,4,6,0.9385471119615224,0.9885471119615225,0.38854711196152236,0
233,2,43,1.1923405050780709,1.292340505078071,0.44234050507807093,1
386,3,14,1.150108834575747,1.100108834575747,0.5001088345757471,0
1,0,15,1.3626350393916025,1.1126350393916025,0.4126350393916025,0
59,4,47,1.0865173126561651,1.1365173126561652,0.5365173126561651,0
88,4,9,1.0373629502821484,1.0873629502821485,0.4873629502821483,0
348,2,38,1.1579794939637482,1.2579794939637483,0.40797949396374816,0
61,4,33,1.1198018437972146,1.1698018437972146,0.5698018437972144,1
458,0,16,1.452388760446359,1.202388760446359,0.502388760446359,0
433,3,16,1.0596784689291077,1.0096784689291076,0.40967846892910753,0
259,1,26,1.01317253462221,1.46317253462221,0.5131725346222099,0
243,4,12,0.9505593180502969,1.000559318050297,0.4005593180502968,0
470,1,40,1.1123134063186295,1.5623134063186295,0.6123134063186294,0
305,4,30,1.0807154923537892,1.1307154923537892,0.5307154923537892,1
452,0,26,1.4780621561577274,1.2280621561577274,0.5280621561577276,0
290,3,29,1.0822236853695841,1.032223685369584,0.43222368536958405,0
19,0,30,1.4915248380089599,1.2415248380089599,0.54152483800896,0
289,1,40,1.1227963088536552,1.572796308853655,0.622796308853655,0
31,2,41,1.233099252101226,1.3330992521012262,0.4830992521012261,1
118,2,21,1.2729737781871602,1.3729737781871603,0.5229737781871602,1
386,3,8,1.0150936904770747,0.9650936904770746,0.36509369047707463,0
147,3,21,1.1514444825775074,1.1014444825775074,0.5014444825775073,0
430,1,17,1.0652059453882068,1.5152059453882067,0.5652059453882066,1
371,0,35,1.489915762365043,1.239915762365043,0.539915762365043,0
42,2,15,1.283533912539568,1.383533912539568,0.5335339125395681,1
21,3,21,1.120748971953623,1.070748971953623,0.470748971953623,0
390,3,34,1.004633605504609,0.954633605504609,0.354633605504609,1
97,2,43,1.2311151289355582,1.3311151289355583,0.4811151289355582,1
212,2,4,1.2115774352147903,1.3115774352147904,0.4615774352147903,1
261,2,25,1.1928898801788173,1.2928898801788173,0.44288988017881725,0
34,4,22,0.9549252357911611,1.004925235791161,0.40492523579116096,0
361,1,47,1.073213800375464,1.523213800375464,0.573213800375464,0
32,2,42,1.2812638887457313,1.3812638887457314,0.5312638887457314,0
399,1,15,1.1194503990543818,1.5694503990543818,0.6194503990543817,1
204,0,38,1.4911904130383484,1.2411904130383484,0.5411904130383485,0
421,3,30,1.0818401660436625,1.0318401660436625,0.4318401660436625,1
128,2,7,1.1734917446809032,1.2734917446809033,0.4234917446809032,1
369,4,39,0.9973971803180118,1.0473971803180118,0.4473971803180118,1
348,4,2,1.0763261314424344,1.1263261314424344,0.5263261314424342,0
468,2,11,1.285405105940999,1.385405105940999,0.535405105940999,1
435,1,34,1.1436521009049874,1.5936521009049873,0.6436521009049871,0
359,0,8,1.4550955900664058,1.2050955900664058,0.5050955900664059,1
19,1,10,1.1821412584363369,1.6321412584363368,0.6821412584363368,1
426,3,34,1.1062230617333937,1.0562230617333936,0.45622306173339355,1
43,0,14,1.4720309615329012,1.2220309615329012,0.5220309615329014,0
61,4,42,0.9443941451853928,0.9943941451853928,0.39439414518539273,0
102,0,35,1.4764331645573603,1.2264331645573603,0.5264331645573602,0
478,4,19,1.1199282095469851,1.1699282095469852,0.5699282095469852,0
412,2,47,1.2462518489291132,1.3462518489291133,0.4962518489291133,1
11,4,22,0.9983396240152097,1.0483396240152099,0.4483396240152097,0
328,0,5,1.4312522172892708,1.1812522172892708,0.4812522172892709,1
178,1,35,1.1455486911309212,1.5955486911309211,0.6455486911309212,0
60,4,38,0.9842896865962102,1.0342896865962103,0.43428968659621014,1
12,2,1,1.1550856089804846,1.2550856089804847,0.4050856089804846,1
240,3,32,1.0878167684387052,1.0378167684387052,0.4378167684387052,1
188,4,1,1.0658095381755637,1.1158095381755637,0.5158095381755637,0
94,0,0,1.3941644112979141,1.1441644112979141,0.4441644112979141,1
492,2,38,1.1742518134213245,1.2742518134213245,0.42425181342132445,1
74,2,32,1.2742085814155393,1.3742085814155394,0.5242085814155393,1
304,4,37,1.0664933746415584,1.1164933746415584,0.5164933746415583,1
458,3,25,1.1046427834935588,1.0546427834935588,0.45464278349355863,0
249,3,28,1.127748372925016,1.077748372925016,0.47774837292501593,0
19,2,10,1.2713558954217659,1.371355895421766,0.5213558954217659,1
46,1,3,1.1783730135467105,1.6283730135467105,0.6783730135467104,0
131,4,41,1.0533509820544371,1.1033509820544372,0.5033509820544371,0
363,0,23,1.5029980170543287,1.2529980170543287,0.5529980170543287,0
444,1,27,1.072585454135415,1.522585454135415,0.572585454135415,0
346,1,0,1.0230389353405172,1.473038935340517,0.523038935340517,0
318,0,37,1.4526109275440695,1.2026109275440695,0.5026109275440697,0
426,4,46,1.011888291577218,1.061888291577218,0.4618882915772181,0
392,3,48,1.1448643710891055,1.0948643710891055,0.4948643710891054,0
5,3,35,1.0157258457483513,0.9657258457483513,0.36572584574835126,1
213,1,9,1.0760547332240227,1.5260547332240226,0.5760547332240226,0
11,3,1,1.203401067022421,1.1534010670224208,0.5534010670224209,0
79,2,18,1.2904463986833308,1.3904463986833309,0.5404463986833308,1
142,4,22,1.082189178798042,1.132189178798042,0.5321891787980418,0
493,2,49,1.1857285855497766,1.2857285855497766,0.4357285855497765,1
128,1,18,1.1298157661364825,1.5798157661364824,0.6298157661364824,1
306,4,33,1.1335546966605285,1.1835546966605286,0.5835546966605285,1
178,4,41,1.0540080313066684,1.1040080313066685,0.5040080313066684,0
408,1,22,1.1079402855932876,1.5579402855932876,0.6079402855932875,0
312,1,3,1.1804747332255263,1.6304747332255263,0.6804747332255262,0
82,3,11,1.1668128379783762,1.1168128379783762,0.5168128379783762,0
477,2,49,1.3384287820075358,1.4384287820075359,0.5884287820075358,1
15,0,12,1.458133564832599,1.208133564832599,0.5081335648325992,0
465,2,17,1.265887449256348,1.3658874492563482,0.5158874492563481,1
498,1,9,1.104160571498852,1.554160571498852,0.604160571498852,0
323,2,35,1.2067884904437958,1.3067884904437959,0.45678849044379577,1
223,2,45,1.1695230687913247,1.2695230687913248,0.4195230687913248,0
453,3,32,1.0954684112741073,1.0454684112741073,0.44546841127410736,1
455,2,3,1.2599463290206048,1.3599463290206049,0.5099463290206047,1
191,2,36,1.2529978735522656,1.3529978735522656,0.5029978735522656,0
458,4,37,1.014004540244889,1.064004540244889,0.4640045402448889,1
28,4,4,0.9788067170533438,1.028806717053344,0.4288067170533437,0
224,4,30,1.0046626677260035,1.0546626677260036,0.45466266772600344,1
104,3,28,1.0029412038857617,0.9529412038857616,0.35294120388576167,0
133,0,20,1.4949163943642727,1.2449163943642727,0.5449163943642729,0
149,0,12,1.4214899307363449,1.1714899307363449,0.4714899307363448,0
172,1,27,1.113969939402228,1.563969939402228,0.6139699394022278,0
332,4,21,0.9891220885775718,1.0391220885775718,0.43912208857757173,0
307,1,20,1.1835819571050137,1.6335819571050134,0.6835819571050135,0
192,1,45,1.1914174625573246,1.6414174625573246,0.6914174625573244,0
142,1,4,1.122478925506456,1.572478925506456,0.6224789255064559,0
222,1,19,1.0440059065427003,1.4940059065427,0.5440059065427001,1
444,1,48,1.0291901368610668,1.4791901368610667,0.5291901368610665,0
411,2,3,1.2056730740706474,1.3056730740706475,0.4556730740706474,0
336,2,41,1.1946794784199146,1.2946794784199147,0.4446794784199146,1
261,4,26,0.9716007045984806,1.0216007045984805,0.42160070459848054,0
455,4,19,1.0774532192183985,1.1274532192183986,0.5274532192183986,0
397,0,30,1.4956367156929034,1.2456367156929034,0.5456367156929035,0
240,2,13,1.1995904340838308,1.299590434083831,0.4495904340838307,1
99,2,22,1.2163735055635054,1.3163735055635055,0.46637350556350543,1
491,4,4,1.034069102397552,1.084069102397552,0.48406910239755174,0
133,3,11,1.1081428363115495,1.0581428363115495,0.45814283631154956,0
374,4,24,1.1165996528371636,1.1665996528371636,0.5665996528371634,0
140,0,2,1.4272259371672191,1.1772259371672191,0.47722593716721906,1
448,3,17,1.106615397424356,1.056615397424356,0.4566153974243558,0
189,0,0,1.4816428982024172,1.2316428982024172,0.5316428982024172,1
31,3,43,1.0634865486766978,1.0134865486766977,0.41348654867669776,0
22,0,15,1.5144018252710936,1.2644018252710936,0.5644018252710936,0
128,3,17,1.1125654484153658,1.0625654484153657,0.4625654484153656,0
479,2,10,1.277826142005567,1.377826142005567,0.5278261420055671,0
302,3,10,1.00235759450246,0.95235759450246,0.35235759450245996,0
95,0,12,1.4259164410820944,1.1759164410820944,0.47591644108209447,0
212,0,26,1.437775727299153,1.187775727299153,0.48777572729915303,0
141,3,12,1.0746782343163166,1.0246782343163165,0.4246782343163165,0
144,0,3,1.3905719618224475,1.1405719618224475,0.4405719618224476,1
80,1,49,1.107548012918469,1.557548012918469,0.6075480129184688,0
228,3,31,1.051168134979255,1.001168134979255,0.40116813497925485,1
357,1,1,1.1039292902665745,1.5539292902665744,0.6039292902665743,0
187,4,46,1.0841535412967291,1.1341535412967292,0.5341535412967291,0
314,1,19,1.1859124797171896,1.6359124797171896,0.6859124797171894,1
476,3,36,1.0681566750413036,1.0181566750413036,0.4181566750413036,1
326,3,19,1.1081944265196495,1.0581944265196492,0.4581944265196493,0
270,2,20,1.292131489918076,1.3921314899180761,0.5421314899180759,1
192,4,23,1.0626408746182994,1.1126408746182994,0.5126408746182992,0
283,2,32,1.1709795392413036,1.2709795392413037,0.4209795392413036,1
362,0,43,1.454906983721675,1.204906983721675,0.504906983721675,0
233,4,35,0.984572392608239,1.034572392608239,0.434572392608239,1
212,0,48,1.4135111681877583,1.1635111681877583,0.46351116818775845,0
94,2,47,1.263725959947465,1.3637259599474651,0.5137259599474651,0
143,4,4,1.080370805524397,1.130370805524397,0.530370805524397,0
491,4,35,0.9958843675024207,1.0458843675024208,0.44588436750242066,1
433,0,44,1.5416202197066577,1.2916202197066577,0.5916202197066579,0
317,4,0,0.999687638663337,1.0496876386633371,0.44968763866333694,0
53,4,31,1.088296086576824,1.1382960865768241,0.5382960865768242,1
489,1,6,1.0745670146237938,1.5245670146237937,0.5745670146237937,0
110,3,39,1.06892906911076,1.01892906911076,0.41892906911075994,1
247,4,0,1.1085988405055716,1.1585988405055716,0.5585988405055716,0
262,2,34,1.2845858486062705,1.3845858486062705,0.5345858486062705,1
146,1,20,1.0335326689661168,1.4835326689661168,0.5335326689661166,0
462,0,16,1.4015432319820726,1.1515432319820726,0.4515432319820728,0
432,4,44,1.0081693262675793,1.0581693262675793,0.45816932626757934,0
344,0,12,1.4397014471982517,1.1897014471982517,0.48970144719825165,0
241,2,27,1.2488389167930571,1.3488389167930572,0.4988389167930571,1
479,1,7,1.141571104385159,1.591571104385159,0.6415711043851589,0
49,1,23,1.1681037728254597,1.6181037728254597,0.6681037728254596,0
154,3,40,1.0735008216281472,1.0235008216281472,0.4235008216281471,0
229,4,13,1.0699233286492802,1.1199233286492802,0.51992332864928,0
380,3,11,1.103663347919677,1.0536633479196769,0.4536633479196769,0
353,4,29,1.0367375685800444,1.0867375685800444,0.4867375685800443,0
395,0,35,1.4889966510558725,1.2389966510558725,0.5389966510558726,0
